49.113 t:1497522428 R: 11 01 0A 00 2D 02 08 02 32 02 3F 02 FF 01 1F 02 14 02 E7 01 
49.121 t:1497522428 R: 11 01 0A 00 D8 01 A3 01 AA 01 FD 01 03 02 FE 01 17 02 0D 02 
49.121 t:1497522428 R: 11 01 0A 00 D8 01 A3 01 AA 01 FD 01 03 02 FE 01 17 02 0D 02 
49.129 t:1497522428 R: 11 01 0A 00 1C 02 20 02 0C 02 0A 02 2D 02 F3 01 F0 01 5B 02 
49.129 t:1497522428 R: 11 01 0A 00 1C 02 20 02 0C 02 0A 02 2D 02 F3 01 F0 01 5B 02 
49.137 t:1497522428 R: 11 01 0A 00 A2 02 3D 02 35 02 70 02 36 02 1B 02 30 02 44 02 
49.137 t:1497522428 R: 11 01 0A 00 A2 02 3D 02 35 02 70 02 36 02 1B 02 30 02 44 02 
49.145 t:1497522428 R: 11 01 0A 00 07 02 1E 02 0F 02 E5 01 D4 01 A0 01 A5 01 FC 01 
49.145 t:1497522428 R: 11 01 0A 00 07 02 1E 02 0F 02 E5 01 D4 01 A0 01 A5 01 FC 01 
49.153 t:1497522428 R: 11 01 0A 00 04 02 04 02 0F 02 0F 02 28 02 23 02 13 02 0D 02 
49.153 t:1497522428 R: 11 01 0A 00 04 02 04 02 0F 02 0F 02 28 02 23 02 13 02 0D 02 
49.161 t:1497522428 R: 11 01 0A 00 3E 02 0E 02 06 02 5B 02 2B 02 14 02 47 02 0E 02 
49.161 t:1497522428 R: 11 01 0A 00 3E 02 0E 02 06 02 5B 02 2B 02 14 02 47 02 0E 02 
49.169 t:1497522428 R: 11 01 0A 00 14 02 29 02 DD 01 18 02 04 02 85 02 D6 01 B3 01 
49.169 t:1497522428 R: 11 01 0A 00 14 02 29 02 DD 01 18 02 04 02 85 02 D6 01 B3 01 
49.177 t:1497522428 R: 11 01 0A 00 9A 01 7B 01 7B 01 C7 01 CC 01 C9 01 66 02 E5 01 
49.177 t:1497522428 R: 11 01 0A 00 9A 01 7B 01 7B 01 C7 01 CC 01 C9 01 66 02 E5 01 
49.185 t:1497522428 R: 11 01 0A 00 13 02 CA 01 E6 01 F2 01 DB 01 EE 01 03 02 F8 01 
49.185 t:1497522428 R: 11 01 0A 00 13 02 CA 01 E6 01 F2 01 DB 01 EE 01 03 02 F8 01 
49.193 t:1497522428 R: 11 01 0A 00 26 02 02 02 1D 02 F5 01 FE 01 08 02 CF 01 F2 01 
49.193 t:1497522428 R: 11 01 0A 00 26 02 02 02 1D 02 F5 01 FE 01 08 02 CF 01 F2 01 
49.201 t:1497522428 R: 11 01 0A 00 F9 01 69 02 DB 01 BC 01 B0 01 84 01 86 01 CE 01 
49.201 t:1497522428 R: 11 01 0A 00 F9 01 69 02 DB 01 BC 01 B0 01 84 01 86 01 CE 01 
49.209 t:1497522428 R: 11 01 0A 00 D5 01 CB 01 59 02 DD 01 1D 02 E0 01 F6 01 04 02 
49.209 t:1497522428 R: 11 01 0A 00 D5 01 CB 01 59 02 DD 01 1D 02 E0 01 F6 01 04 02 
49.217 t:1497522428 R: 11 01 0A 00 EC 01 F2 01 27 02 42 02 77 02 17 02 F7 01 3D 02 
49.217 t:1497522428 R: 11 01 0A 00 EC 01 F2 01 27 02 42 02 77 02 17 02 F7 01 3D 02 
49.225 t:1497522428 R: 11 01 0A 00 12 02 F6 01 10 02 12 02 E1 01 01 02 F6 01 D7 01 
49.225 t:1497522428 R: 11 01 0A 00 12 02 F6 01 10 02 12 02 E1 01 01 02 F6 01 D7 01 
49.233 t:1497522428 R: 11 01 0A 00 CA 01 93 01 99 01 E7 01 EE 01 DD 01 EC 01 EF 01 
49.233 t:1497522428 R: 11 01 0A 00 CA 01 93 01 99 01 E7 01 EE 01 DD 01 EC 01 EF 01 
49.241 t:1497522428 R: 11 01 0A 00 1E 02 25 02 1A 02 02 02 2B 02 04 02 1E 02 7F 02 
49.241 t:1497522428 R: 11 01 0A 00 1E 02 25 02 1A 02 02 02 2B 02 04 02 1E 02 7F 02 
49.249 t:1497522428 R: 11 01 0A 00 77 02 07 02 DA 01 3F 02 13 02 E9 01 10 02 06 02 
49.249 t:1497522428 R: 11 01 0A 00 77 02 07 02 DA 01 3F 02 13 02 E9 01 10 02 06 02 
49.257 t:1497522428 R: 11 01 0A 00 D0 01 F9 01 EF 01 D1 01 C5 01 90 01 94 01 E5 01 
49.258 t:1497522428 R: 11 01 0A 00 D0 01 F9 01 EF 01 D1 01 C5 01 90 01 94 01 E5 01 
49.265 t:1497522428 R: 11 01 0A 00 EB 01 DE 01 ED 01 E9 01 19 02 1E 02 15 02 01 02 
49.265 t:1497522428 R: 11 01 0A 00 EB 01 DE 01 ED 01 E9 01 19 02 1E 02 15 02 01 02 
49.273 t:1497522428 R: 11 01 0A 00 2B 02 EF 01 0C 02 7C 02 A2 02 31 02 15 02 75 02 
49.273 t:1497522428 R: 11 01 0A 00 2B 02 EF 01 0C 02 7C 02 A2 02 31 02 15 02 75 02 
49.281 t:1497522428 R: 11 01 0A 00 42 02 18 02 36 02 34 02 ED 01 11 02 01 02 E4 01 
49.281 t:1497522428 R: 11 01 0A 00 42 02 18 02 36 02 34 02 ED 01 11 02 01 02 E4 01 
49.289 t:1497522428 R: 11 01 0A 00 D0 01 28 02 2F 02 F7 01 10 02 F5 01 06 02 0A 02 
49.289 t:1497522428 R: 11 01 0A 00 D0 01 28 02 2F 02 F7 01 10 02 F5 01 06 02 0A 02 
49.297 t:1497522428 R: 11 01 0A 00 27 02 2B 02 1C 02 04 02 32 02 ED 01 F3 01 5A 02 
49.297 t:1497522428 R: 11 01 0A 00 27 02 2B 02 1C 02 04 02 32 02 ED 01 F3 01 5A 02 
49.305 t:1497522428 R: 11 01 0A 00 B7 02 46 02 37 02 87 02 45 02 1E 02 3E 02 44 02 
49.305 t:1497522428 R: 11 01 0A 00 B7 02 46 02 37 02 87 02 45 02 1E 02 3E 02 44 02 
49.313 t:1497522428 R: 11 01 0A 00 F7 01 1A 02 11 02 EE 01 DC 01 9B 01 9C 01 01 02 
49.313 t:1497522428 R: 11 01 0A 00 F7 01 1A 02 11 02 EE 01 DC 01 9B 01 9C 01 01 02 
49.321 t:1497522428 R: 11 01 0A 00 10 02 06 02 16 02 1A 02 3B 02 45 02 27 02 10 02 
49.321 t:1497522428 R: 11 01 0A 00 10 02 06 02 16 02 1A 02 3B 02 45 02 27 02 10 02 
49.329 t:1497522428 R: 11 01 0A 00 3F 02 14 02 14 02 71 02 A0 02 20 02 03 02 5E 02 
49.329 t:1497522428 R: 11 01 0A 00 3F 02 14 02 14 02 71 02 A0 02 20 02 03 02 5E 02 
49.337 t:1497522428 R: 11 01 0A 00 2D 02 FB 01 1C 02 2C 02 DD 01 F6 01 F2 01 CE 01 
49.337 t:1497522428 R: 11 01 0A 00 2D 02 FB 01 1C 02 2C 02 DD 01 F6 01 F2 01 CE 01 
49.345 t:1497522428 R: 11 01 0A 00 AC 01 04 02 1A 02 D1 01 E9 01 E5 01 F6 01 FA 01 
49.345 t:1497522428 R: 11 01 0A 00 AC 01 04 02 1A 02 D1 01 E9 01 E5 01 F6 01 FA 01 
49.353 t:1497522428 R: 11 01 0A 00 19 02 1E 02 0A 02 F4 01 1B 02 DB 01 E0 01 4C 02 
49.353 t:1497522428 R: 11 01 0A 00 19 02 1E 02 0A 02 F4 01 1B 02 DB 01 E0 01 4C 02 
49.361 t:1497522428 R: 11 01 0A 00 9E 02 26 02 00 02 5E 02 30 02 00 02 23 02 27 02 
49.361 t:1497522428 R: 11 01 0A 00 9E 02 26 02 00 02 5E 02 30 02 00 02 23 02 27 02 
49.369 t:1497522428 R: 11 01 0A 00 D5 01 FF 01 F7 01 D7 01 B9 01 FF 01 14 02 DC 01 
49.369 t:1497522428 R: 11 01 0A 00 D5 01 FF 01 F7 01 D7 01 B9 01 FF 01 14 02 DC 01 
49.377 t:1497522428 R: 11 01 0A 00 F1 01 EE 01 FB 01 F7 01 28 02 31 02 20 02 05 02 
49.377 t:1497522428 R: 11 01 0A 00 F1 01 EE 01 FB 01 F7 01 28 02 31 02 20 02 05 02 
49.385 t:1497522428 R: 11 01 0A 00 39 02 FD 01 07 02 87 02 B8 02 40 02 22 02 70 02 
49.385 t:1497522428 R: 11 01 0A 00 39 02 FD 01 07 02 87 02 B8 02 40 02 22 02 70 02 
49.393 t:1497522428 R: 11 01 0A 00 30 02 01 02 2A 02 2D 02 DC 01 0A 02 04 02 DF 01 
49.393 t:1497522428 R: 11 01 0A 00 30 02 01 02 2A 02 2D 02 DC 01 0A 02 04 02 DF 01 
49.401 t:1497522428 R: 11 01 0A 00 D5 01 68 01 77 01 F5 01 04 02 FA 01 06 02 03 02 
49.401 t:1497522428 R: 11 01 0A 00 D5 01 68 01 77 01 F5 01 04 02 FA 01 06 02 03 02 
49.409 t:1497522428 R: 11 01 0A 00 33 02 3A 02 1C 02 14 02 45 02 22 02 26 02 99 02 
49.409 t:1497522428 R: 11 01 0A 00 33 02 3A 02 1C 02 14 02 45 02 22 02 26 02 99 02 
49.417 t:1497522428 R: 11 01 0A 00 C3 02 2A 02 21 02 62 02 27 02 FF 01 24 02 30 02 
49.417 t:1497522428 R: 11 01 0A 00 C3 02 2A 02 21 02 62 02 27 02 FF 01 24 02 30 02 
49.425 t:1497522428 R: 11 01 0A 00 D8 01 FE 01 F8 01 D5 01 B5 01 0F 02 1F 02 DE 01 
49.425 t:1497522428 R: 11 01 0A 00 D8 01 FE 01 F8 01 D5 01 B5 01 0F 02 1F 02 DE 01 
49.433 t:1497522428 R: 11 01 0A 00 FA 01 F0 01 FF 01 F5 01 2F 02 30 02 1E 02 04 02 
49.433 t:1497522428 R: 11 01 0A 00 FA 01 F0 01 FF 01 F5 01 2F 02 30 02 1E 02 04 02 
49.441 t:1497522428 R: 11 01 0A 00 35 02 21 02 20 02 B8 02 EB 02 33 02 2B 02 62 02 
49.441 t:1497522428 R: 11 01 0A 00 35 02 21 02 20 02 B8 02 EB 02 33 02 2B 02 62 02 
49.449 t:1497522428 R: 11 01 0A 00 25 02 04 02 1C 02 24 02 CE 01 F3 01 EB 01 D1 01 
49.449 t:1497522428 R: 11 01 0A 00 25 02 04 02 1C 02 24 02 CE 01 F3 01 EB 01 D1 01 
49.457 t:1497522428 R: 11 01 0A 00 99 01 3C 02 1F 02 C8 01 F2 01 E8 01 ED 01 E7 01 
49.457 t:1497522428 R: 11 01 0A 00 99 01 3C 02 1F 02 C8 01 F2 01 E8 01 ED 01 E7 01 
49.465 t:1497522428 R: 11 01 0A 00 24 02 26 02 1D 02 08 02 36 02 1D 02 1B 02 D4 02 
49.465 t:1497522428 R: 11 01 0A 00 24 02 26 02 1D 02 08 02 36 02 1D 02 1B 02 D4 02 
49.473 t:1497522428 R: 11 01 0A 00 A4 03 98 02 80 02 99 02 63 02 54 02 71 02 A7 02 
49.473 t:1497522428 R: 11 01 0A 00 A4 03 98 02 80 02 99 02 63 02 54 02 71 02 A7 02 
49.481 t:1497522428 R: 11 01 0A 00 E7 01 09 02 F8 01 E9 01 E1 01 8A 01 82 01 FC 01 
49.481 t:1497522428 R: 11 01 0A 00 E7 01 09 02 F8 01 E9 01 E1 01 8A 01 82 01 FC 01 
49.489 t:1497522428 R: 11 01 0A 00 FB 01 FB 01 02 02 E8 01 B9 02 80 02 5B 02 6F 02 
49.489 t:1497522428 R: 11 01 0A 00 FB 01 FB 01 02 02 E8 01 B9 02 80 02 5B 02 6F 02 
49.495 t:1497522428 R: 11 01 0A 00 7C 02 50 02 96 02 8B 03 00 00 00 00 00 00 00 00 
49.495 t:1497522428 R: 11 01 0A 00 7C 02 50 02 96 02 8B 03 00 00 00 00 00 00 00 00 
49.675 t:1497522428 R: 11 01 0A 0F 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
49.675 t:1497522428 R: 11 01 0A 0F 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
49.701 t:1497522428 R: 11 01 0A 00 89 03 7F 02 A5 02 B1 02 89 02 F0 02 6F 02 88 02 
49.701 t:1497522428 R: 11 01 0A 00 89 03 7F 02 A5 02 B1 02 89 02 F0 02 6F 02 88 02 
49.713 t:1497522428 R: 11 01 0A 00 B4 02 3C 02 39 02 6A 02 E0 01 96 01 C2 01 0C 02 
49.713 t:1497522428 R: 11 01 0A 00 B4 02 3C 02 39 02 6A 02 E0 01 96 01 C2 01 0C 02 
49.721 t:1497522428 R: 11 01 0A 00 21 02 71 02 25 02 5F 02 C4 02 76 02 9F 02 C7 02 
49.721 t:1497522428 R: 11 01 0A 00 21 02 71 02 25 02 5F 02 C4 02 76 02 9F 02 C7 02 
49.729 t:1497522428 R: 11 01 0A 00 90 02 76 02 71 02 54 03 02 03 4E 02 36 02 6D 02 
49.729 t:1497522428 R: 11 01 0A 00 90 02 76 02 71 02 54 03 02 03 4E 02 36 02 6D 02 
